sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
"ii – o município que mantenha guarda municipal , implante conselho municipal de segurança e contribua com ações de policiamento comunitário , visando à obtenção dos resultados a que se refere o § 2º deste artigo , sob condição de que , em relação à guarda municipal , a mesma não exerça atividades policiais . 2 art . 3º .","['ii', '–', 'o', 'município', 'que', 'mantenha', 'guarda', 'municipal', ',', 'implante', 'conselho', 'municipal', 'de', 'segurança', 'e', 'contribua', 'com', 'ações', 'de', 'policiamento', 'comunitário', ',', 'visando', 'à', 'obtenção', 'dos', 'resultados', 'a', 'que', 'se', 'refere', 'o', '§', '2º', 'deste', 'artigo', ',', 'sob', 'condição', 'de', 'que', ',', 'em', 'relação', 'à', 'guarda', 'municipal', ',', 'a', 'mesma', 'não', 'exerça', 'atividades', 'policiais', '.', '2', 'art', '.', '3º', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,ii município manter Guarda municipal implante Municipal segurança contribua ação policiamento comunitário visar obtenção resultado referir 2º artigo condição guarda Municipal mesmo exerçir atividade policial 2 art 3º,ii municípi mantenh guard municip impl municip seguranç contribu açõ polic comunit vis obtenç result ref 2º artig cond guard municip mesm exerç ativ polic 2 art 3º,372
"art . 2º o § 2º do artigo 2º da lei n . 8.072 , de 25 de julho de 1990 , com a redação que lhe foi dada pela lei n . 11.464 / 2007 , passa a vigorar com a seguinte redação : “ art . 2º","['art', '.', '2º', 'o', '§', '2º', 'do', 'artigo', '2º', 'da', 'lei', 'n', '.', '8.072', ',', 'de', '25', 'de', 'julho', 'de', '1990', ',', 'com', 'a', 'redação', 'que', 'lhe', 'foi', 'dada', 'pela', 'lei', 'n', '.', '11.464', '/', '2007', ',', 'passa', 'a', 'vigorar', 'com', 'a', 'seguinte', 'redação', ':', '“', 'art', '.', '2º']","['O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2,0,0,0,0,0,0,art 2º 2º artigo 2º lei n 8.072 25 julho 1990 redação dar lei n 11.464 2007 passar vigorar seguinte redação art 2º,art 2º 2º artig 2º lei n 8.072 25 julh 1990 red dad lei n 11.464 2007 pass vigor seguint red art 2º,373
"artigo 2º - em caso de agressão ou qualquer outra forma de violência física praticada contra a mulher e que venha a ser periciada por agentes do iml , o laudo técnico que comprova o ocorrido deverá ser emitido em um prazo máximo de 24 ( vinte e quatro ) horas , estando à disposição tanto da autoridade que investiga o caso quanto das partes envolvidas na agressão .","['artigo', '2º', '-', 'em', 'caso', 'de', 'agressão', 'ou', 'qualquer', 'outra', 'forma', 'de', 'violência', 'física', 'praticada', 'contra', 'a', 'mulher', 'e', 'que', 'venha', 'a', 'ser', 'periciada', 'por', 'agentes', 'do', 'iml', ',', 'o', 'laudo', 'técnico', 'que', 'comprova', 'o', 'ocorrido', 'deverá', 'ser', 'emitido', 'em', 'um', 'prazo', 'máximo', 'de', '24', '(', 'vinte', 'e', 'quatro', ')', 'horas', ',', 'estando', 'à', 'disposição', 'tanto', 'da', 'autoridade', 'que', 'investiga', 'o', 'caso', 'quanto', 'das', 'partes', 'envolvidas', 'na', 'agressão', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,artigo 2º caso agressão violência físico praticar mulher vir periciar agente iml laudo técnico comprovar ocorrer emitir prazo 24 hora estar disposição autoridade investigar caso parte envolver agressão,artig 2º cas agress viol físic pratic mulh venh perici agent iml laud técn comprov ocorr emit praz 24 hor est dispos autoridad investig cas part envolv agress,374
"art . 2º o § 3º do art . 148 da lei nº 9.503 , de 1997 , passa a vigorar com a seguinte redação : “ art . 148","['art', '.', '2º', 'o', '§', '3º', 'do', 'art', '.', '148', 'da', 'lei', 'nº', '9.503', ',', 'de', '1997', ',', 'passa', 'a', 'vigorar', 'com', 'a', 'seguinte', 'redação', ':', '“', 'art', '.', '148']","['O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,0,0,0,art 2º 3º art 148 lei nº 9.503 1997 passar vigorar seguinte redação art 148,art 2º 3º art 148 lei nº 9.503 1997 pass vigor seguint red art 148,375
"contado dessa data , o servidor terá o prazo de três dias para requerer seu afastamento .","['contado', 'dessa', 'data', ',', 'o', 'servidor', 'terá', 'o', 'prazo', 'de', 'três', 'dias', 'para', 'requerer', 'seu', 'afastamento', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,contar data servidor ter prazo dia requerer afastamento,cont dat serv ter praz dia requer afast,376
"art . 3º esta lei entra em vigor na data de sua publicação , produzindo efeitos a partir de 1º de janeiro do ano subsequente . 2 justificação após a promulgação da constituição cidadã , a lei n . 7.713 , de 22 de dezembro de 1988 , determinou , em seu art . 3º , § 2º , a incidência do imposto de renda das pessoas físicas sobre ganhos auferidos no mês , decorrentes de alienação de bens ou direitos de qualquer natureza , considerando-se como ganho a diferença positiva entre o valor de transmissão do bem ou direito e o respectivo custo de aquisição corrigido monetariamente .","['art', '.', '3º', 'esta', 'lei', 'entra', 'em', 'vigor', 'na', 'data', 'de', 'sua', 'publicação', ',', 'produzindo', 'efeitos', 'a', 'partir', 'de', '1º', 'de', 'janeiro', 'do', 'ano', 'subsequente', '.', '2', 'justificação', 'após', 'a', 'promulgação', 'da', 'constituição', 'cidadã', ',', 'a', 'lei', 'n', '.', '7.713', ',', 'de', '22', 'de', 'dezembro', 'de', '1988', ',', 'determinou', ',', 'em', 'seu', 'art', '.', '3º', ',', '§', '2º', ',', 'a', 'incidência', 'do', 'imposto', 'de', 'renda', 'das', 'pessoas', 'físicas', 'sobre', 'ganhos', 'auferidos', 'no', 'mês', ',', 'decorrentes', 'de', 'alienação', 'de', 'bens', 'ou', 'direitos', 'de', 'qualquer', 'natureza', ',', 'considerando-se', 'como', 'ganho', 'a', 'diferença', 'positiva', 'entre', 'o', 'valor', 'de', 'transmissão', 'do', 'bem', 'ou', 'direito', 'e', 'o', 'respectivo', 'custo', 'de', 'aquisição', 'corrigido', 'monetariamente', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2,0,0,0,1,0,0,art 3º lei entrar vigor data publicação produzir efeito 1º janeiro ano subsequente 2 justificação promulgação constituição cidadã lei n 7.713 22 dezembro 1988 determinar art 3º 2º incidência imposto renda pessoa físico ganho auferir decorrente alienação bem direito natureza considerar se ganhar diferença positivo transmissão direito respectivo custo aquisição corriger monetariamente,art 3º lei entr vig dat public produz efeit 1º jan ano subsequ 2 justific promulg constitu cidadã lei n 7.713 22 dezembr 1988 determin art 3º 2º incid impost rend pesso físic ganh aufer decorr alien bem direit natur considerando-s ganh diferenç posi transmiss direit respec cust aquis corrig monet,377
"apesar das metodologias de aplicação e das regras de controle que devem ser seguidas na utilização dessas substâncias durante o processo produtivo , o conhecimento acerca das possíveis mutações que podem sofrer e ocasionar a nível celular , ou como consequência de seu consumo em longo prazo , é ainda insuficiente .","['apesar', 'das', 'metodologias', 'de', 'aplicação', 'e', 'das', 'regras', 'de', 'controle', 'que', 'devem', 'ser', 'seguidas', 'na', 'utilização', 'dessas', 'substâncias', 'durante', 'o', 'processo', 'produtivo', ',', 'o', 'conhecimento', 'acerca', 'das', 'possíveis', 'mutações', 'que', 'podem', 'sofrer', 'e', 'ocasionar', 'a', 'nível', 'celular', ',', 'ou', 'como', 'consequência', 'de', 'seu', 'consumo', 'em', 'longo', 'prazo', ',', 'é', 'ainda', 'insuficiente', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,apesar metodologia aplicação regra controle seguir utilização de esse substância durante processo produtivo conhecimento possível mutação sofrer ocasionar celular consequência consumo longo prazo insuficiente,apes metodolog aplic regr control segu utiliz dess subst dur process produ conhec possível mut sofr ocasion celul consequ consum long praz insufici,378
tal benefício foi instituído com a finalidade de incentivar a formalização das relações de trabalho entre empregador e empregado doméstico .,"['tal', 'benefício', 'foi', 'instituído', 'com', 'a', 'finalidade', 'de', 'incentivar', 'a', 'formalização', 'das', 'relações', 'de', 'trabalho', 'entre', 'empregador', 'e', 'empregado', 'doméstico', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'O']",0,0,0,1,0,0,0,benefício instituir finalidade incentivar formalização relação trabalho empregador empregado doméstico,benefíci institu final incentiv formal relaç trabalh empreg empreg domést,379
"dado que existe uma grande quantidade de instituições financeiras privadas no país , julgamos que o empresário que não consegue obter recursos nessas instituições e procura uma empresa pública já está em situação de fracasso empresarial .","['dado', 'que', 'existe', 'uma', 'grande', 'quantidade', 'de', 'instituições', 'financeiras', 'privadas', 'no', 'país', ',', 'julgamos', 'que', 'o', 'empresário', 'que', 'não', 'consegue', 'obter', 'recursos', 'nessas', 'instituições', 'e', 'procura', 'uma', 'empresa', 'pública', 'já', 'está', 'em', 'situação', 'de', 'fracasso', 'empresarial', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,dar existir quantidade instituição financeiro privar país julgar empresário conseguir obter recurso em esse instituição procurar empresa público situação fracasso empresarial,dad exist quant institu financ priv país julg empres conseg obt recurs ness institu proc empr públic situ fracass empresar,380
"no caso do governo brasileiro , segundo levantamento do site poder360 1 , o poder executivo gastou mais de r $ 30 bilhões de reais com publicidade entre os anos 2000 e 2016 .","['no', 'caso', 'do', 'governo', 'brasileiro', ',', 'segundo', 'levantamento', 'do', 'site', 'poder360', '1', ',', 'o', 'poder', 'executivo', 'gastou', 'mais', 'de', 'r', '$', '30', 'bilhões', 'de', 'reais', 'com', 'publicidade', 'entre', 'os', 'anos', '2000', 'e', '2016', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'B-DATA', 'O']",0,2,1,0,0,1,0,caso governo brasileiro levantamento site poder360 1 executivo gastar r $ 30 bilhão real publicidade ano 2000 2016,cas govern brasil levant sit poder360 1 execu gast r $ 30 bilhã real public ano 2000 2016,381
vidas são ceifadas e cicatrizes profundas são marcadas em nossa população .,"['vidas', 'são', 'ceifadas', 'e', 'cicatrizes', 'profundas', 'são', 'marcadas', 'em', 'nossa', 'população', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,vida ceifar cicatriz profundo marcar população,vid ceif cicatriz profund marc popul,382
"a prevalecer a destinação de imensas áreas de terra para reservas indígenas , não é difícil antever as graves conseqüências para a sustentabilidade dessas unidades federadas , atingidas diretamente em seus territórios e suas economias .","['a', 'prevalecer', 'a', 'destinação', 'de', 'imensas', 'áreas', 'de', 'terra', 'para', 'reservas', 'indígenas', ',', 'não', 'é', 'difícil', 'antever', 'as', 'graves', 'conseqüências', 'para', 'a', 'sustentabilidade', 'dessas', 'unidades', 'federadas', ',', 'atingidas', 'diretamente', 'em', 'seus', 'territórios', 'e', 'suas', 'economias', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,prevalecer destinação imenso área terra reserva indígena difícil antever grave conseqüência sustentabilidade de esse unidade federar atingir diretamente território economia,prevalec destin imens áre terr reserv indígen difícil antev grav conseqü sustent dess unidad feder ating diret territóri econom,383
"assim , entendemos que abusos como esses que vêm sendo cometidos pela omb não se justificam , de forma alguma , em um estado democrático de direito .","['assim', ',', 'entendemos', 'que', 'abusos', 'como', 'esses', 'que', 'vêm', 'sendo', 'cometidos', 'pela', 'omb', 'não', 'se', 'justificam', ',', 'de', 'forma', 'alguma', ',', 'em', 'um', 'estado', 'democrático', 'de', 'direito', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,entender abuso ser cometir omb justificar algum democrático direito,entend abus send comet omb justific algum democrá direit,384
deputada angela amin 2019 - 12146 p l n .4 6 3 4 / 2 0 1 9 a p re s e n ta ç ã o : 2 1 / 0 8 / 2 0 1 9 1 6 : 2 9,"['deputada', 'angela', 'amin', '2019', '-', '12146', 'p', 'l', 'n', '.4', '6', '3', '4', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '1', '/', '0', '8', '/', '2', '0', '1', '9', '1', '6', ':', '2', '9']","['B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'B-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,1,0,2,0,0,0,deputado angela Amin 2019 12146 p l n .4 6 3 4 2 0 1 9 p re s n ta ç ã 2 1 0 8 2 0 1 9 1 6 2 9,deput angel amin 2019 12146 p l n .4 6 3 4 2 0 1 9 p re s n ta ç ã 2 1 0 8 2 0 1 9 1 6 2 9,385
art . 2º esta lei complementar entra em vigor na data de sua publicação .,"['art', '.', '2º', 'esta', 'lei', 'complementar', 'entra', 'em', 'vigor', 'na', 'data', 'de', 'sua', 'publicação', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,art 2º lei complementar entrar vigor data publicação,art 2º lei complement entr vig dat public,386
"projeto de lei n o , de 2010 ( do sr .","['projeto', 'de', 'lei', 'n', 'o', ',', 'de', '2010', '(', 'do', 'sr', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'O', 'O']",0,1,0,0,0,0,0,projeto lei n 2010 sr,projet lei n 2010 sr,387
"projeto de lei nº , de 2004 ( do sr .","['projeto', 'de', 'lei', 'nº', ',', 'de', '2004', '(', 'do', 'sr', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'O', 'O']",0,1,0,0,0,0,0,projeto lei nº 2004 sr,projet lei nº 2004 sr,388
"o julgamento desse recurso , com efeito erga omnes , vinculante para todos os órgãos do poder judiciário e da administração pública , ocorreu em abril de 2013 , tendo aquela corte fixado o seguinte entendimento , expresso por meio do item 4 da ementa do acórdão daquele recurso : ( . . . ) 4 .","['o', 'julgamento', 'desse', 'recurso', ',', 'com', 'efeito', 'erga', 'omnes', ',', 'vinculante', 'para', 'todos', 'os', 'órgãos', 'do', 'poder', 'judiciário', 'e', 'da', 'administração', 'pública', ',', 'ocorreu', 'em', 'abril', 'de', '2013', ',', 'tendo', 'aquela', 'corte', 'fixado', 'o', 'seguinte', 'entendimento', ',', 'expresso', 'por', 'meio', 'do', 'item', '4', 'da', 'ementa', 'do', 'acórdão', 'daquele', 'recurso', ':', '(', '.', '.', '.', ')', '4', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'B-DATA', 'I-DATA', 'I-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,1,2,0,0,0,0,julgamento recurso efeito erga omnes vinculante órgão judiciário administração público ocorrer abril 2013 ter corte fixar seguinte entendimento expresso item 4 ementa acórdão recurso 4,julg recurs efeit erg omn vincul órg judici administr públic ocorr abril 2013 tend cort fix seguint entend express it 4 ement acórd recurs 4,389
"p l n .4 8 6 1 / 2 0 1 9 a p re s e n ta ç ã o : 0 4 / 0 9 / 2 0 1 9 1 0 : 4 2 3 toneladas de latas de alumínio que foram colocadas no mercado , 295,8 mil toneladas foram recolhidas e recicladas , o que representa um índice de 97,3% .","['p', 'l', 'n', '.4', '8', '6', '1', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '4', '/', '0', '9', '/', '2', '0', '1', '9', '1', '0', ':', '4', '2', '3', 'toneladas', 'de', 'latas', 'de', 'alumínio', 'que', 'foram', 'colocadas', 'no', 'mercado', ',', '295,8', 'mil', 'toneladas', 'foram', 'recolhidas', 'e', 'recicladas', ',', 'o', 'que', 'representa', 'um', 'índice', 'de', '97,3%', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,"p l n .4 8 6 1 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 0 4 2 3 tonelada lata alumínio colocar mercado 295,8 tonelada recolher reciclar representar índice 97,3","p l n .4 8 6 1 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 0 4 2 3 tonel lat alumíni coloc merc 295,8 tonel recolh recicl represent índic 97,3",390
"projeto de lei nº , de 2019 ( do sr. diego garcia ) altera o art . 20 da lei nº 8.742 , de 7 de dezembro de 1993 , para excluir do cálculo da renda mensal per capita do benefício de prestação continuada outro benefício assistencial ou previdenciário no valor de um salário mínimo concedido a idoso ou pessoa com deficiência da mesma família .","['projeto', 'de', 'lei', 'nº', ',', 'de', '2019', '(', 'do', 'sr.', 'diego', 'garcia', ')', 'altera', 'o', 'art', '.', '20', 'da', 'lei', 'nº', '8.742', ',', 'de', '7', 'de', 'dezembro', 'de', '1993', ',', 'para', 'excluir', 'do', 'cálculo', 'da', 'renda', 'mensal', 'per', 'capita', 'do', 'benefício', 'de', 'prestação', 'continuada', 'outro', 'benefício', 'assistencial', 'ou', 'previdenciário', 'no', 'valor', 'de', 'um', 'salário', 'mínimo', 'concedido', 'a', 'idoso', 'ou', 'pessoa', 'com', 'deficiência', 'da', 'mesma', 'família', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,1,0,1,2,0,0,projeto lei nº 2019 sr. diego Garcia alterar art 20 lei nº 8.742 7 dezembro 1993 excluir cálculo renda mensal per capita benefício prestação continuar outro benefício assistencial previdenciário salário mínimo concedir idoso pessoa deficiência mesmo família,projet lei nº 2019 sr. dieg garc alt art 20 lei nº 8.742 7 dezembr 1993 exclu cálcul rend mens per capit benefíci prest continu outr benefíci assist previdenci salári mín conced idos pesso defici mesm famíl,391
"os que advogam a total proibição do emprego de fogo na agricultura poderiam alegar , opondo-se ao projeto , que o produtor de cana poderia fazer a colheita mecanizada de sua lavoura .","['os', 'que', 'advogam', 'a', 'total', 'proibição', 'do', 'emprego', 'de', 'fogo', 'na', 'agricultura', 'poderiam', 'alegar', ',', 'opondo-se', 'ao', 'projeto', ',', 'que', 'o', 'produtor', 'de', 'cana', 'poderia', 'fazer', 'a', 'colheita', 'mecanizada', 'de', 'sua', 'lavoura', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,advogar total proibição emprego fogo agricultura poder alegar opor se projeto produtor cana poder colheita mecanizado lavoura,advog total proib empreg fog agricult pod aleg opondo-s projet produt can pod colheit mecan lavo,392
"art . 3º acrescente-se o seguinte art . 319 - a à lei nº 9.503 , de 1997 : “ art . 319 - a .","['art', '.', '3º', 'acrescente-se', 'o', 'seguinte', 'art', '.', '319', '-', 'a', 'à', 'lei', 'nº', '9.503', ',', 'de', '1997', ':', '“', 'art', '.', '319', '-', 'a', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,0,0,0,art 3º acrescenter se seguinte art 319 lei nº 9.503 1997 art 319,art 3º acrescente-s seguint art 319 lei nº 9.503 1997 art 319,393
justificação o presente projeto de lei é uma demanda da categoria profissional dos guardas-parque .,"['justificação', 'o', 'presente', 'projeto', 'de', 'lei', 'é', 'uma', 'demanda', 'da', 'categoria', 'profissional', 'dos', 'guardas-parque', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O']",0,0,0,1,0,0,0,justificação presente projeto lei demanda categoria profissional Guardas-parque,justific pres projet lei demand categor profiss guardas-parqu,394
§ 3º .,"['§', '3º', '.']","['O', 'O', 'O']",0,0,0,0,0,0,0,3º,3º,395
